word,count
Retrouvez tous les produits pour la maison au meilleur prix Polar. Achetez Vitrine réfrigérée dessous comptoir 150 Litres a prix réduit sur PriceMinister.,1
"Table réfrigérée 6 grands tiroirs GN 1/1 Table réfrigérée ventilée Dimensions : L 1792 x P 700 x H 850 mm 6 tiroirs GN 1/1, 5 x 150 mm, 1 x 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 144,2 kg",1
"Table réfrigérée avec dosseret 4 tiroirs GN1/1 Table réfrigérée ventilée avec dosseret 50 mm Dimensions : L 1342 x P 700 x H 850 mm 4 tiroirs GN 1/1, 3 x 150 mm, 1 x 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 350 W / 230 V 50 Hz Poids : 111,5 kg",1
"Vitrine froide Sushi 5 x GN1/2 Pour une présentation optimale de vos plats, comme par exemple des sushi ou des tapas. Possibilité d?équipement : 5x GN 1/2, jusqu?à 40 mm de profondeur Vitre frontale panoramique arrondie Cote service avec portes coulissantes en verre pour un réachalandage aisé Système de refroidissement statique avec tube de ...",1
"Combine Inverse Ref Combi Plus dergonomie, le tiroir a acces direct vous permet egalement de minimiser les pertes en froid lors de lacces au compartiment congelation. Grace a cette technologie, fini la corvee de degivrage! Elle vous permet egalement de conserver vos aliments plus long  temps dans le refrigerateur et le congelateur. Tiroirs de conge...",1
Type réfrigérateur : Réfrigérateur   Congélateur en bas  Tout utile : Non  Régulation de la température : Electronique  Traitement anti bactérien : Non  Distributeur 3 fonctions : Non  Bar intégré  Home Bar  : Non  Le s  plus produit s  : Technologie NeoFrost  Couleur : Noir  Finition / Nuance : Verre noir  Ecran : Oui  Type daffichage : ...,1
Fiche technique : Normes Europeennes :  Catégorie Réfrigérateur congélateur Classe énergétique A   Conso. énerg. annuelle  kWh  331 Conso. énerg. en 24h  kWh  0.907 Volume total net  L  321 Volume net réfrigérateur  L  231 Volume net congélateur  L  90 Autonomie en cas de panne  h  17 Classe climatique Sn t   10 à  43 C  Niveau sonore  ...,1
Frigelux Rfdp97A    Réfrigérateur congélateur haut   71 L  49   22 L    Froid statique   A    L 48 x H 84 cm   Blanc Congélateur haut 71 L  49   22 L  Froid statique A  L 48 x H 84 cm Réfrigérateur Dégivrage automatique 1 clayette verre 1 bac a légumes 2 balconnets Poignées intégrées Porte réversible Pied réglable Thermostat mécanique...,1
Réfrigérateur top Listo RTFL85-50b2,1
"Design rétro arrondi des années 50   Grande capacité de 108 litres   Congélateur intégré de 13 litres de capacité   Respectueux de l'environnement et économique, de classe énergétique A",1
"Eco organisme:Eco Système;Efficacité énergétique:A++;Hauteur:180 cm;Largeur:78 cm;Profondeur:73 cm;Niveau sonore:39 dB;Garantie:GAR 2 ANS PCS, M OEUV et DPLCT;Affichage digital:Non;Autonomie en cas coupure courant:13 h;Classe climatique:T (Tropicale) de +18 à +43°;Intégrable:Non;Pouvoir congélation:5.4 kg/24h;Capacité congélateur:117 L;Ca...",1
Combine Inverse Ref Combi Ce refrigerateur de classe A  vous permet deconomiser 20% denergie par rapport a un refrigerateur de classe A. Total No Frost Commande Digital  tactile  Classe energetique A  Classe climatique Sn t Capacite total net 341 litres Capacite refrigerateur net 233 litres Capacite congelateur net 108 litres Affichage Led,1
"Refrigerateur 2 portes Refrigerateur 2 Portes Description du produit : Hotpoint Ariston Htm 1721 V   refrigerateur/congelateur   congelateur haut   pose libre   blanc, Type de produit : Refrigerateur/congelateur   congelateur haut, Classe defficacite energetique : Classe A , Consommation denergie annuelle : 256 kWh, Volume utile total : 300 litres,...",1
"Réfrégirateur à boissons 267L Intérieur blanc, extérieur blanc Contenance nette : 267 litres Système de refroidissement statique Liquide réfrigérant R600a Températures de service de 0 °C à 8 °C Éclairage intérieur, bouton marche/arrêt Dégivrage automatique Évaporateur sur l´arrière Porte réversible Classe d´efficience énergét...",1
"Combine Inverse Refrigerateur Combine 201CM Les 2m de hauteur de ce refrigerateur vous permettront de stocker les aliments de toute votre famille, dans un encombrement standard. Cet appareil est dote de la technologie Beko Neo Frost. Il sagit dun total No Frost avec deux evaporateurs. Dans le congelateur, lair est sec et evite la formation de givre...",1
Combine Inverse Ref Combi Ce refrigerateur de classe A  vous permet deconomiser 20% denergie par rapport a un refrigerateur de classe A. Total No Frost Commande electronique Classe energetique A  Classe climatique Sn t Capacite total net 311 litres Capacite refrigerateur net 203 litres Capacite congelateur net 108 litres,1
Type réfrigérateur : Réfrigérateur   Congélateur en haut  Tout utile : Non  Régulation de la température : Electronique  Traitement anti bactérien : Joint antibactérien  Distributeur 3 fonctions : Non  Bar intégré  Home Bar  : Non  Le s  plus produit s  : Technologie NeoFrost  Couleur : Silver  Finition / Nuance : Silver brossé  Ecran :...,1
Type réfrigérateur : Réfrigérateur   Congélateur en haut  Tout utile : Non  Régulation de la température : Electronique  Traitement anti bactérien : Non  Distributeur 3 fonctions : Non  Bar intégré  Home Bar  : Non  Le s  plus produit s  : Technologie NeoFrost  Couleur : Blanc  Ecran : Oui  Type daffichage : Lcd  Hauteur  cm  : 182  Large...,1
Type réfrigérateur : Réfrigérateur   Congélateur en haut  Tout utile : Non  Régulation de la température : Electronique  Traitement anti bactérien : Joint antibactérien  Distributeur 3 fonctions : Non  Bar intégré  Home Bar  : Non  Le s  plus produit s  : Technologie NeoFrost  Couleur : Blanc  Ecran : Oui  Hauteur  cm  : 172  Largeur  cm...,1
Hotpoint Htm1722V  réfrigérateur congélateur haut 300 L  226 74 L   Froid brassé et statique congélateur A  L 60 x H 170 cm Inox Congélateur haut 300 L  226 74 L   Froid brassé et statique congélateur A  L 60 x H 170 cm Portes réversibles Pieds avant réglables Dégivrage réfrigérateur automatique/congélateur manuel Eclairage intérieur...,1
Réfrigérateur combiné Miele KFN28132DWS,1
Type de produit: Congélateur haut; Couleur: Blanc; Classe énergétique: Classe A+; Largeur: 60 cm; Capacité nette (réfrigérateur): 237 litres; Capacité nette (congélateur): 69 litres; Système de réfrigération: Froid statique; Distributeur: n.d.; Hauteur: 175 cm; Profondeur: 60 cm; Portes réversibles: Oui; Affichage: Absent; Nbre d'étag�...,1
"Réfrigérateur 2 portes   2 tiroirs Ce modèle de plus de 500 litres de capacité est idéal pour stocker les aliments d'une grande famille  Technologie NeoFrost : Il s'agit d'un total no Frost avec deux évaporateurs.  Dans le congélateur, l'air est sec et évite la formation de givre.  Dans la partie réfrigérateur, l'air est plus humide, ce q...",1
Réfrigérateur combiné Beko RCNA400E21ZXP,1
Réfrigérateur combiné Brandt   Volume réfrigérateur net 172 l   volume congélateur net 65 l   classe énergétique A    niveau sonore 43 dB   froid statique   dégivrage automatique   autonomie 16 h   pouvoir de congélation 3 kg/24h,1
Oceanic Oceafc235S Réfrigérateur combiné congélateur bas 235L  172 63   froid statique A  L54xH170cm Silver Congélateur bas 235L  172L 63L  Froid statique A  L55xH170cm Dégivrage automatique du réfrigérateur 3 clayettes en verre Porte réversibles Congélateur 4* 2 tiroirs   1 abattant 16h dautonomie en cas de coupure Capacité congélation...,1
Réfrigérateur 1 porte encastrable Liebherr IKS251,1
Réfrigérateur Américain LG GSK6676SC InstaView,1
Réf Top LISTO RTL101b,1
Réfrigérateur combiné Listo RCL 185-60b2,1
Réfrigérateur combiné Beko RCSA270K20S,1
Réfrigérateur combiné Beko RCNA305K20W,1
Réfrigérateur multi portes Beko GNE60522X,1
Réfrigérateur 1 porte encastrable Liebherr IK2320,1
Hotpoint Lh8FF1IA   Réfrigérateur congélateur bas   301L  223L 88L    Froid brassé et no frost   A    L60 x H189cm   Inox Congélateur bas 301L  223L 88L  Froid brassé réfrigérateur   colonne multiflow No frost dans congélateur A  L60 x H189cm Dégivrage automatique Eclairage Led 3 clayettes verre ajustables Clayettes coulissantes 1 bac a l...,1
Réfrigérateur 2 portes Samsung RT58K7100S9,1
Réf TU LISTO RLL145 55b2,1
"Réfrigérateur 1 porte REFRIGERATEUR 1PORTE 171,4CM",1
"Congélateur haut-166 L (142 L + 24 L)-Froid statique-A+-L 55 x H 123 cm-Refrigérateur dégivrage auto-2 clayettes verre-1 bac ? légumes-4 balconnets-Porte réversible-Poignée intégrée-Pieds réglables-2 roulettes arri?re-Thermostat mécanique-Pouvoir de congélation 2kg/24h-Autonomie 8h-Conso 0,53kWh/24h-43 dB-Blanc",1
Réfrigérateur combiné Haier HRF-522IG6,1
Réfrigérateur combiné Miele KFN28132D EDT/CS,1
Réfrigérateur 3 portes - Réfrigérateur No-Frost : 417 L - Clayettes verre - Congélateur No-Frost : 119 L - Distributeur d'eau fraîche en façade - Finition inox anti-trace,1
Réfrigérateur Table Top - 119 L dont compartiment 4* 14 L - Dégivrage automatique de la zone réfrigérateur - Clayette verre - Eclairage LED,1
Congélateur bas-396L (268L + 128L)-Froid total no frost-A+-L 70 x H 172 cm-Silver brossé-Ecran intérieur-Technologie ionGuard qui neutralise les bactéries-Affichage électronique-Filtre anti odeurs-Joint anti bactériens-Eclairage LEDS-Portes réversibles-Autonomie congélateur 16h-Capacité congélation 4kg/24h,1
Réfrigérateur multi-portes Haier A3FE635CMJVolume 330 L - Dimensions HxLxP : 190x59.5x65.7 cm - A+  Réfrigérateur à froid ventilé 233 L  Congélateur à froid ventilé (sans givre) 97 L  2 tiroirs à accès direct - Eclairage LED,1
"Beko BSSA200M2S - réfrigérateur avec compartiment freezer - intégrable - blanc,Type de produit:Réfrigérateur avec compartiment freezer,Classe d efficacité énergétique:Classe A+,Consommation d énergie annuelle:211 kWh,Volume utile total:175 litres,Volume utile de réfrigérateur:156 litres,Volume utile de congélateur:19 litres,Nombre d ét...",1
"Beko BLSA210M2S - réfrigérateur - intégrable - blanc,Type de produit:Réfrigérateur,Classe d efficacité énergétique:Classe A+,Consommation d énergie annuelle:128 kWh,Volume utile total:198 litres,Volume utile de réfrigérateur:198 litres,Classe climatique:SN-ST,Niveau sonore maximum:39 dB,Type d installation:Intégrable,Couleur:Blanc,Nombr...",1
"Sharp SJ-T1227M4S - réfrigérateur/congélateur - congélateur haut - pose libre,Type de produit:Réfrigérateur/congélateur - congélateur haut,Classe d efficacité énergétique:Classe A+,Consommation d énergie annuelle:216 kWh,Volume utile total:227 litres,Volume utile de réfrigérateur:187 litres,Volume utile de congélateur:40 litres,Nombr...",1
Réfrigérateur combiné encastrable Whirlpool SP40800,1
"Eco organisme:Eco Système;Efficacité énergétique:A+;Hauteur:121.6 cm;Largeur:54 cm;Profondeur:53.15 cm;Niveau sonore:39 dB;Garantie:GAR 2 ANS PCS, M OEUV et DPLCT;Affichage digital:Non;Classe climatique:Sn-St;Consommation d'energie:0.58 kW.h/24h;Intégrable:Oui;Pouvoir congélation:2 kg/24h;Capacité congélateur:19 L;Capacité réfrigérateur:...",1
Amana's quality speaks for itself in the respect that it is one of the best selling refrigerators on the market today,1
Take a look at the three models we felt you should take a look at.Many people know Bosch as a quality power tool maker,1
"But did you know that they also make some of the best quality refrigerators and dishwashers on the market today?ome of our favorite Bosch refrigerator models.The General Electric Company better known as GE is the world's second largest corporation and it so happens to make refrigerators known for their styling, functionality and performance.They make 4 different lines that each contain side by side refrigerators:While there are many to choose from, we've picked out three that we thought you might want to see",1
"Here are our favorite GE Refrigerators.Kenmore is the exclusive appliance brand of Sears and now K-mart (which purchased Sears a couple of years ago).There are dozens of Kenmore side by side refrigerator models to choose from as well as a few different lines: Kenmore, Kenmore Elite and Kenmore Pro.KitchenAid is a brand name you know and trust",1
Their line of side by sides offer amazing durability and features that few other manufacturers do.Their side by side fridges come in either free standing or built in styles that can be stainless or what's called panel ready to match your existing cabinetry,1
Regardless of your choice all of these models really add a nice upgrade to any kitchen.LG Refrigerators are some of the most innovative products out there and have quickly become some of the most popular refrigerators on the market.These side by sides are surprisingly inexpensive with a great deal of quality and well worth a look.There are a wide variety of Maytag refrigerator models that deserve your consideration,1
"Surprisingly their prices are quite comfortable and the refrigerators still offer many bells and whistles.Samsung is also one of those brands that, while being a new comer, has taken the market by storm",1
Across all of their styles they infuse sleek and beautiful lines to add that extra something to any kitchen.Best of all they typically range in the middle of the price range even though they are quite large in capacity (24-26 cu,1
"ft.)Whirlpool is the parent company of many of the best known appliance brands in the world such as Maytag and JennAir among others.We had dozens of models to choose from, but there were only a few that stood out as the best of the best.",1
Grande capacité de 320 L  Système de froid ventilé total no frost qui vous permet de mettre un terme à la corvée de dégivrage  Classe A+ qui vous permet de réaliser 20% d'économie d'énergie par rapport à une classe A  Volume utile total (l): 311  Dont congélateur (l): 108  Pouvoir de congélation (Kg) : 12  Autonomie (h) : 13  Froid : ve...,1
"Refrigérateur combiné - Volume 252L (182 + 70L) - Froid statique - A+ - L 54,5 x H 177 cm - Dégivrage automatique du réfrigérateur - 3 clayettes en verre - Support ? oeufs - Bac ? glaçons - Congélateur 4* - 4,5kg / 24h - 10 h autonomie en cas de coupure - 3 tiroir de congélation - 1 compresseur - 1 moteur - Evaporateur intégré - Portes r�...",1
Réfrigérateur 1 porte - 193 L dont compartiment 4* 15 L - Dégivrage automatique de la zone réfrigérateur - Clayettes verre - Eclairage LED - Régulation électronique.,1
"525 L (348 + 177)-No frost-A+-L 89,5 x H 178,5 cm-Display électronique-Distributeur d'eau 2,5L autonome, arrivée d'eau non necessaire-Inox-Congélateur 4*-Pouvoir de congélation 10kg/24h-Autonomie 10h-2 tiroirs-2 tablettes-Congélation rapide-Super congélation-Fonction vacances-Réfrigération rapide-Température réglable-Sécurité enfants-Fa...",1
"Réfrigérateur Table Top Tout utile - Dégivrage automatique - Clayettes verre - Eclairage LED - Avec son top amovible, il se glisse parfaitement sous un plan de travail.",1
"Combine Inverse 330l. 233 97. h190l59,5. A . silv. Plus dergonomie, le tiroir a acces direct vous permet egalement de minimiser les pertes en froid lors de lacces au compartiment congelation. Grace a cette technologie finie la corvee de degivrage! Elle vous permet egalement de conserver vos aliments plus longtemps dans le refrigerateur et le congel...",1
"Combine Inverse Refrigerateur Combine Description du produit : Indesit Lr8 S1 F S   refrigerateur/congelateur   congelateur bas   pose libre   argente e , Type de produit : Refrigerateur/congelateur   congelateur bas, Classe defficacite energetique : Classe A , Volume utile total : 339 litres, Volume utile de refrigerateur : 228 litres, Volume util...",1
"Eco organisme:Eco Système;Efficacité énergétique:A++;Hauteur:186.1 cm;Largeur:60 cm;Profondeur:65.7 cm;Niveau sonore:41 dB;Garantie:GAR 2 ANS PCS, M OEUV et DPLCT;Affichage digital:Oui;Autonomie en cas coupure courant:26 h;Classe climatique:Sn-T;Consommation d'energie:0.635 kW.h/24h;Intégrable:Non;Pouvoir congélation:9 kg/24h;Capacité congé...",1
Réfrigérateur 1 porte REFRIGERATEUR INTEGRABLE 1PORTE,1
Combiné - 266L (194+72) - Total No-Frost - Metal Cooling - Niche H178cm - Glissières,1
1 porte - 191 L dont 18 L 4* - Dégivrage auto. - Clayettes verre - Ecl. LED - Niche 122 cm - Glissières,1
Description: Le combiné réfrigérateur congélateur Klarstein Monroe XL Black apporte à votre cuisine un look encore plus rétro ! L'ambiance retour vers les années 50 dispose maintenant d'un plus grand espace de rangement pour les aliments frais tout en restant clairement dans la ligne de votre style préféré.  Le Klarstein Monroe XL Black o...,1
Normes Europeennes Catégorie    Réfrigérateur congélateur Classe énergétique    A   Conso. énerg. annuelle  kWh     208 Conso. énerg. en 24h  kWh     0.57 Volume total net  L     225 Volume net réfrigérateur  L     210 Volume net congélateur  L     15 Froid ventilé total  Total NoFrost     Non Autonomie en cas de panne  h     13 Classe ...,1
"Réfrigérateur table top-91L (dont compartiment basse température 8L)-Froid statique-A+-L44,5 x H83,1cm-42dB-Dégivrage semi-automatique-1 clayette en verre ajustable-3 compartiments contre-portes en plastique-1 bac fruits et légumes-Plateau ? ?ufs et bac ? glaçons-Porte réversible-Pieds ajustables-Silver",1
"Congélateur bas-302L (205L + 97L)-Froid total no frost-A+-L59,5 x H175,4cm-Inox verni-Portes réversibles-Bac à légumes sur rails-Joint antibactérien-Affichage LEDS-Autonomie congélateur 21h-Capacité de congélation 5kg/24h-43 dB-",1
Congélateur bas-250 L (190 L + 60 L)-Froid brassé / statique-A+-L 54 x H 177 cm-Connexion NFC Smart touch-Electronique Touch Display-Eclairage LED plafonnier-Sky FAN ventilateur-Alarme porte Ouverte-Boitier PurAction antibactérien-Rails téléscopiques-Zone fraicheur-Porte réversible-4 clayettes finition silver-40 dB,1
"congélateur haut-2 portes-342L (242L+ 100L)-Froid ventilé total-A+- L 68,9 x H 164,5 cm-Blanc-Distributeur d'eau-Eclairage interieur LED-Cooling master : système d'air froid à diffusion homogène-Jumbo pocket-Slim pocket-Farmer's case-Pouvoir de congélation 5kg/24h-Autonomie 13,7 h",1
"564L (361 + 203L)-No frost-A++-L 90,8 x H 182,5 cm-Triple cooling-Plaque metal cooling-Eclairage LED-Ecran digital blue LED-Distributeur d'eau-Distributeur de glaçe en armoire-39 dB-Inox",1
Congélateur bas-497L (400 + 97L)-Froid total no frost-A+-L 74 x H 185 cm-Ecran LCD-Contrôle électronique-Joint antibactérien-Bluelight dans bac ? légumes qui reproduisent le processus de photosynth?se-Colonnes de LED-Autonomie du congélateur 25h-Capacité de congélation 6 kg/24h-Inox verni,1
Type réfrigérateur : Réfrigérateur 1 porte Tout utile : Oui Régulation de la température : Mécanique Traitement anti bactérien : Non Distributeur 3 fonctions : Non Bar intégré  Home Bar  : Non Couleur : Silver Ecran : Non Hauteur  cm  : 167 Largeur  cm  : 59.5 Profondeur  cm  : 64.5 Poids  kg  : 58 Type de dégivrage : Automatique,1
Type réfrigérateur : Réfrigérateur 1 porte Tout utile : Oui Régulation de la température : Mécanique Traitement anti bactérien : Non Distributeur 3 fonctions : Non Bar intégré  Home Bar  : Non Couleur : Blanc Ecran : Non Hauteur  cm  : 167 Largeur  cm  : 59.5 Profondeur  cm  : 64.5 Poids  kg  : 58 Type de dégivrage : Automatique,1
Type réfrigérateur : Réfrigérateur   Congélateur en bas Tout utile : Non Régulation de la température : Electronique Traitement anti bactérien : Non Distributeur 3 fonctions : Non Bar intégré  Home Bar  : Non Couleur : Inox Finition / Nuance : Simili inox Ecran : Oui Hauteur  cm  : 190 Largeur  cm  : 59.5 Profondeur  cm  : 65.7 Poids  kg ...,1
"Vitrine réfrigérée Deli-Cool PRO 2/1GN Acier inoxydable Vitre frontale panoramique bombée, verre de sécurité Le côté utilisateur est équipé de portes coulissantes Éclairage LED Froid ventilé Dégivrage automatique Pour GN 2/1, profondeur max. des bacs GN : 40 mm Volume : 110 litres Température : 2 °C à 12 °C Réfrigérant R600a Puis...",1
"Table réfrigérée 1 porte et 4 grands tiroirs GN1/1 Table réfrigérée ventilée Dimensions : L 1792 x P 700 x H 850 mm 1 porte, 4 tiroirs GN 1/1, 150 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 133,8 kg",1
"Table réfrigérée avec dosseret 9 tiroirs GN1/1 Table réfrigérée ventilée avec dosseret 50 mm Dimensions : L 1800 x P 700 x H 850 mm 9 tiroirs GN 1/1, 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 172 kg",1
"Table réfrigérée 1 porte et 2 tiroirs GN1/1 Table réfrigérée ventilée Dimensions : L 1342 x P 700 x H 850 mm 1 porte, 2 tiroirs GN 1/1, 150 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 350 W / 230 V 50 Hz Poids : 99,5 kg",1
Retrouvez tous les produits pour la maison au meilleur prix Candy. Achetez Réfrigérateur Combiné Candy CKCS6186IXV/1 - Classe A+++ Inox a prix réduit sur PriceMinister.,1
Type de produit: Congélateur bas; Couleur: n.d.; Classe énergétique: n.d.; Largeur: n.d.; Capacité nette (réfrigérateur): n.d.; Capacité nette (congélateur): n.d.; Système de réfrigération: n.d.; Distributeur: n.d.; Hauteur: n.d.; Profondeur: n.d.; Portes réversibles: n.d.; Affichage: Absent; Nbre d'étagères: n.d.;,1
Candy Ckcn 6182IX/1 Réfrigérateur combiné   309L  216L   93L    Froid total no frost   Classe A    L60.3 x H185.5cm   Inox Réfrigérateur combiné Pose libre 309L 216L 93L  Total no frost Classe A  L60 x H185cm Dégivrage automatique du réfrigérateur Systeme multiflow Double éclairage Led latéral Display électronique en façade 3 Clayettes...,1
Retrouvez tous les produits pour la maison au meilleur prix Hotpoint-Ariston. Achetez Réfrigérateur Hotpoint ZS 12 A1 D/HA - Classe A+ a prix réduit sur PriceMinister.,1
Type de produit: Congélateur haut; Couleur: Blanc; Classe énergétique: Classe A+; Largeur: 54 cm; Capacité nette (réfrigérateur): 177 litres; Capacité nette (congélateur): 46 litres; Système de réfrigération: n.d.; Distributeur: n.d.; Hauteur: 146.5 cm; Profondeur: 60 cm; Portes réversibles: Oui; Affichage: Absent; Nbre d'étagères: 4;,1
"Beko Rcna365DS Réfrigérateur combiné 313 Litres  216 L  97 L  Total no Frost A  59.5cm X 185.3cm Silver Réfrigérateur congelateur bas 313L  216L   97L  Froid No Frost A  Larg 59,5 x H 185,3 cm Distributeur deau réservoir malin Systeme Neo Frost dans le congélateur air sec pas de formation de givre  réfrigérateur air humide: conservation pl...",1
"Type réfrigérateur : Réfrigérateur américain  Tout utile : Non  Régulation de la température : Electronique  Traitement anti bactérien : Joints antibactériens  Distributeur 3 fonctions : Oui  Bar intégré  Home Bar  : Non  Le s  plus produit s  : Eautonome  pas darrivée deau nécessaire , Door in door  Couleur : Inox  Ecran : Oui  Type d...",1
Retrouvez tous les produits pour la maison au meilleur prix Oursson. Achetez Congélateur Fz0805/Rd a prix réduit sur PriceMinister.,1
"Retrouvez tous les produits pour la maison au meilleur prix Continental Edison. Achetez Continental Edisson 1dl349bds2 - Réfrigérateur - 349l - Froid Brassé - Classe A+ - L 59,5 X H 185cm - Silver a prix réduit sur PriceMinister.",1
Profitez d eau fraîche aisément Gagnez en flexibilité   Distributeur d eau réservoir malin Le distributeur d eau vous donne un accès facile à une eau fraîche sans ouvrir votre  réfrigérateur. Le réservoir d eau malin optimise l espace intérieur et ne nécessite pas de  connexion à l arrivée d eau. Porte s  réversible s  Vous pouvez ch...,1
Retrouvez tous les produits pour la maison au meilleur prix Continental Edison. Achetez Réfrigérateur Continental Edison CE1DL349BDW2 - Classe A+ Blanc a prix réduit sur PriceMinister.,1
Retrouvez tous les produits pour la maison au meilleur prix Beko. Achetez Réfrigérateur Combiné Beko CRCSA295K21DS - Classe A+ Argenté(e) a prix réduit sur PriceMinister.,1
"Table réfrigérée 2 portes et 2 grands tiroirs GN1/1 Table réfrigérée ventilée Dimensions : L 1792 x P 700 x H 850 mm 2 portes, 2 tiroirs GN 1/1, 150 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 122,2 kg",1
Réfrégirateur à boissons 88L porte vitrée Réfrigérateur à boissons 88 L Avec éclairage moderne LED et porte double-vitrage dans un noble design. Contenance : 28 bouteilles / 88 litres Régulation de température mécanique en continu Froid statique Liquide réfrigérant R600a Températures de service : 2 °C à 10 °C Éclairage plafonnier ...,1
Réfrigérateur 1 porte encastrable Liebherr IK3520,1
Daewoo - réfrigérateur américain 512l a+ frnq21d3s Réfrigérateur américain DAEWOO FRNQ21D3S. Classe energetique : A+. Capacite de : 512 L. Froid ventilk total (sans givre et sans odeur) : OUI. Contrôle électronique avec affichage LED en faqade. ECO-Power Cooling : OUI. Distributeur d´eau et de glaqons : OUI. Alarme porte ouverte : OUI. Pow...,1
"Meuble saladette GN1/1 avec 1 porte Saladette GN 1/1 avec 1 porte avec évaporateur coulé dans la mousse Acier inoxydable Pour 3 x GN 1/3, 2 x GN 1/2 ou 1 x GN 1/1, bacs GN de 150 mm profond. 1 porte, porte réversible Plan de travail en polyéthylène Système de refroidissement statique Commandes électroniques Évaporateur des eaux de dégivrag...",1
"Table réfrigérée avec dosseret 2 portes et 2 grands tiroirs GN1/1 Table réfrigérée ventilée avec dosseret 50 mm Dimensions : L 1792 x P 700 x H 850 mm 2 portes, 2 tiroirs GN 1/1, 150 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 123,2 kg",1
Réfrigérateur 1 porte Neff KI1812S30,1
"Table réfrigérée avec dosseret 6 grands tiroirs GN 1/1 Table réfrigérée ventilée avec dosseret 50 mm Dimensions : L 1792 x P 700 x H 850 mm 6 tiroirs GN 1/1, 5 x 150 mm, 1 x 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 145,2 kg",1
Retrouvez tous les produits pour la maison au meilleur prix Samsung. Achetez Resistance De Degivrage 120w Congelateur/Refrigerateur Samsung a prix réduit sur PriceMinister.,1
"Table réfrigérée avec dosseret 1 porte et 2 tiroirs GN1/1 Table réfrigérée ventilée avec dosseret 50 mm Dimensions : L 1342 x P 700 x H 850 mm 1 porte, 2 tiroirs GN 1/1, 150 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 350 W / 230 V 50 Hz Poids : 100,5 kg",1
Table réfrigérée 2 portes Table réfrigérée ventilée Dimensions : L 1342 x P 700 x H 850 mm 2 portes réfrigérées Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 350 W / 230 V 50 Hz Poids : 88 kg,1
"Table réfrigérée 4 tiroirs GN1/1 Table réfrigérée ventilée Dimensions : L 1342 x P 700 x H 850 mm 4 tiroirs GN 1/1, 3 x 150 mm, 1 x 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 350 W / 230 V 50 Hz Poids : 110,5 kg",1
"Table réfrigérée 9 tiroirs GN1/1 Table réfrigérée ventilée Dimensions : L 1792 x P 700 x H 850 mm 9 tiroirs GN 1/1, 100 mm, réfrigérés Liquide réfrigérant R134a Température de service : de 0 °C à 10 °C Sans CFC Puissance : 452 W / 230 V 50 Hz Poids : 171 kg",1
"Armoire positive GN2/1 1400L Inox Acier inoxydable 18/10 Froid ventilé Isolation : polyuréthane de 60 mm Grilles réglables Pieds à vérins, fermant à clé Fermant à clé Dégivrage automatique Evaporateur des eaux de dégivrage Thermostat Bouton marche/arrêt Lampe témoin Pour une température ambiante jusqu´à 32 °C max. Contenance brute ...",1
"Vitrine réfrigérée Deli-Cool II D 120L Modèle : Corps en matière plastique avec double vitrage, vitre de sécurité Refroidissement par ventilation forcée avec 2 ventilateurs Températures de service : 2 °C à 12 °C Éclairage LED Avec 2 portes coulissantes (à l´avant et à l´arrière) pour un accès par 2 côtés Dégivrage automatique ...",1
"Vitrine pour gâteaux 72L Pour une présentation parfaite des tartes, des gâteaux ou des snacks froids. Le bâti rotatif fait de vos aliments un plaisir pour les yeux. Avec éclairage LED enclenchables séparément Modele : boîtier en plastique avec double vitrage sur le pourtour Froid ventilé avec 2 ventilateurs Dégivrage automatique Volume : ...",1
"Réfrégirateur à boissons 320L porte vitrée Intérieur blanc, extérieur blanc Contenance nette : 320 litres Températures de service : 0 °C à 10 °C Éclairage intérieur, bouton marche/arrêt Dégivrage automatique Système de refroidissement statique Fluide de refroidissement R600a Évaporateur sur l´arrière Porte vitrée à cadre alumini...",1
