title,link,description,price
Réfrigérateur  B1752HCA  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/beko/refrigerateur-b1752hca-classe-a-398.html,Classe énergétique A+ : il s’agit donc d’un modèle économique permettant une économie d’énergie de 20 % comparé à un réfrigérateur classique. Classe climatique SN ce réfrigérateur peut fonctionner sans problème dans une pièce à la température ambiante allant de +10 °C à 32 °C.Ce modèle est doté d’un compartiment congé...,"317,00€"
Réfrigérateur  KUL15A60  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-kul15a60-classe-a-475.html,"Type d'appareil : le modèle BOSCH KUR15A50FF est un modèle de réfrigérateur qui est pourvu d'un volume important de 141 L. l'appareil comprend un système de dégivrage automatique qui est un avantage pour son entretien et dispose dans son intérieur 3 clayettes en verre pour définir un plan de rangement pratique pour vos aliments.
Consommati...","598,00€"
Réfrigérateur  portes  KDN3X45,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-portes-kdn3x45-1186.html,Classe climatique SN-T : cet appareil peut tourner de manière optimale même s'il est placé non loin d'une source de chaleur.Classe d'efficacité énergétique A+. Ce réfrigérateur vous permettra de réduire votre consommation d'énergie de 25 % en moyenne.Compartiment de congélation rapide pour faire descendre promptement la températur...,"674,00€"
Réfrigérateur  BU1101  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/beko/refrigerateur-bu1101-classe-a-blanc-85.html,"Réfrigérateur table top : petit et pratique, de type encastrable et intégrable, il est facile à installer et s’intègre à tout type de pièces.
Capacité : muni d’une super-réfrigération afin d'accélerer la réfrigération, le modèle BU1101 de BEKO peut contenir un volume total de 128L de stock.
Performance : disposant d'un liquide de...","379,00€"
Réfrigérateur Combiné  RSG5PUMH  Classe A+ Argent foncé  610,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-combine-rsg5pumh-classe-a-argent-fonce-610-2335.html,"- Les deux zones de réfrigération (réfrigérateur/congélateur) disposent de la technologie Twin Cooling System +, qui autorise une conservation optimale des aliments en garantissant 75 % d’humidité en moins dans le réfrigérateur. Résultat, les aliments pourront être conservés beaucoup plus longtemps et le mélange d’odeurs est impossi...","1406,00€"
Réfrigérateur  RBI4092AW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/gorenje/refrigerateur-rbi4092aw-classe-a-blanc-674.html,"Classe  énergétique A++, il s'agit donc d'un des modèles les moins énergivores du moment. Ce réfrigérateur vous permettra de faire économiser de l'énergie jusqu'à 40 % en moyenne.Mini-frigo avec une hauteur de 87 cm, pour un faible encombrement. Les dimensions réduites de ce réfrigérateur  permettent à celui-ci de se loger dans toutes...","484,18€"
Réfrigérateur combiné encastrable  ENN3153AOW,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-combine-encastrable-enn3153aow-2170.html,"- Capacité : le modèle offre un espace de 292 litres, dont un volume de  228 litres pour la cellule de réfrigération.  À travers ses dimensions, il remplit parfaitement les exigences en matière despace.- Propriétés du congélateur : le congélateur dispose dune autonomie impressionnante de 21 heures, même dans une panne, elle parvient ...","799,00€"
Rlil 202 Réfrigérateur Encastrable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/listo/rlil-202-refrigerateur-encastrable-3301.html,"- Ce frigo bénéficie d’un volume total net de 204 litres. Sa consommation énergétique annuelle sera de 133 kWh, soit 16 euros.- La consommation d'énergie est réduite avec cet appareil grâce à sa classe énergétique de classe A+. La machine absorbe une consommation annuelle évaluée à 133 kWh. Cette machine vous aidera à réduire le mo...","306,08€"
Réfrigérateur Combiné  KID6V1IE  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kid6v1ie-classe-a-1228.html,"Modèle : le BOSCH KID26V21IE est un réfrigérateur-congélateur à 2 portes intégrables avec une fixation de portes glissières. Il offre un volume maximal de 229L, dont 187L alloués au réfrigérateur.
Accessoires : ce modèle est équipé de 5 clayettes en verre de sécurité dont 4 sont réglables en hauteur, d'un compartiment de fruits et ...","703,35€"
Réfrigérateur Combiné  DRC926JE  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/de+dietrich/refrigerateur-combine-drc926je-classe-a-1653.html,"- Réfrigérant intégrable : réfrigérant intégrable donc la pose sadapte à tous les styles de cuisines, vaste ou étroite, américaine ou classique. Il est doté de deux compartiments, dont une cellule de réfrigération et une cellule de congélation avec un volume de 170 litres et 70 litres.- Type de porte : pour une meilleure sécurité, ...","616,98€"
Réfrigérateur  CFBO 2150   Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/candy/refrigerateur-cfbo-2150-classe-a-220.html,Autonomie de 10 heures en cas de défaillance pour assurer le maintien de la qualité de vos aliments.Classe climatique N-ST : ce modèle peut être placé dans un environnement soumis à une température ambiante variant de +16°C à +38°C.Classe d'efficacité énergétique A ce qui en fait l'un des modèles les moins énergivores disponibles su...,"319,28€"
Réfrigérateur  roup KU15A65  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-roup-ku15a65-classe-a-121.html,"Classe énergétique A++ : il s'agit donc d'un des modèles les moins énergivores, et ainsi, les plus écologiques dans sa catégorie. Cet appareil vous permettra de réduire la consommation d'énergie jusqu'à 25 % en moyenne.Autonomie de 12 heures en cas de panne de courant, pour préserver vos aliments.Option super réfrigération po...","500,98€"
Réfrigérateur  FRA22700WE  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-fra22700we-classe-a-blanc-3544.html,"- Ce réfrigérateur avec congélateur d’un volume total net de 232 litres, bénéficie de la classe énergétique A+ qui lui permettra d’être 25 % plus économique qu’un appareil affichant la classe A. - D’un volume utile de 280 litres, ce réfrigérateur avec congélateur propose la technologie Space+ qui lui garantit un volume utile max...","298,90€"
Réfrigérateur  DRS1133J  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/de+dietrich/refrigerateur-drs1133j-classe-a-blanc-345.html,- Type dappareil : il s'agit d'un modèle de réfrigérateur qui contient un compartiment de congélation.- Ce modèle dispose dun volume total net de 292 litres pour la conservation dune quantité importante de nourriture. Il est équipé de 3 clayettes qui serviront à diviser le compartiment principal pour une meilleure disposition des ali...,"772,00€"
Réfrigérateur  Porte  Arz005a+,https://www.quelfrigo.com/refrigerateur+1+porte/whirlpool/refrigerateur-porte-arz005a-423.html,"Froid statique : à l'intérieur du réfrigérateur, la température peut être très différente entre la zone supérieure et la zone inférieure. L'air froid, plus lourd, reste en bas et l'air chaud, plus léger, monte. Ceci crée des zones de températures différentes.Système Porte sur Porte : la porte du meuble de cuisine peut être fixée d...","540,00€"
Réfrigérateur Combiné  RB31FSRNDWW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/lg/refrigerateur-combine-rb31fsrndww-classe-a-blanc-3555.html,"- Ce réfrigérateur deux portes d’un volume total de 303 litres, dispose en détail d’un compartiment réfrigération d’une capacité de 217 litres et d’un congélateur de 86 litres. - Que cela soit le réfrigérateur ou le congélateur, les aliments stockés seront conservés par le biais du Froid ventilé total No Frost. Cette technologi...","698,62€"
Réfrigérateur Combiné  KI86SAD40  Classe A+++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-ki86sad40-classe-a-3480.html,"- Ce réfrigérateur bénéficie de la classe énergétique A+++. Très peu énergivore, ce modèle vous permettra d’économiser 50 % d’énergie en moins qu’un appareil issu d’une classe A+. En moyenne, la consommation sera de 152 kilowattheures par an. - Le volume net de cet appareil est de 262 litres. Le réfrigérateur comprend une capac...","1163,53€"
Réfrigérateur  ERY1401AOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-top/electrolux/refrigerateur-ery1401aow-classe-a-blanc-635.html,Classe climatique SN-ST : ce frigo peut être placé dans un local où règne une température ambiante variant de +10°C à +38°C.Classe énergétique A+. Cet appareil vous permettra d'effectuer des économies d'énergie jusqu'à 25 % en moyenne.Clayettes en verre pour garantir une meilleure stabilité au moment de l'entreposage des aliments et ...,"353,38€"
Réfrigérateur Combiné  CTP 230  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/liebherr/refrigerateur-combine-ctp-230-classe-a-blanc-3561.html,"- Ce réfrigérateur propose une capacité totale de 235 litres. Dans le détail, le réfrigérateur affiche 192 litres, le congélateur, 44 litres. - Affichant la classe climatique SN-T, ce combiné continuera à fonctionner de la meilleure des manières même si la température extérieure atteint 40 °C et plus précisément 43 °C. - Le congél...","674,69€"
Réfrigérateur Combiné  KI86SAD30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-ki86sad30-classe-a-3581.html,- Réfrigérateur avec congélateur d’une capacité totale de 268 litres bénéficiant de l’écolabel A++ qui lui permettra de consommer en moyenne 20 % d’énergie en moins qu’un appareil appartenant à la classe A.- Ce modèle dispose de la technologie lowFrost qui garantit un dégivrage plus aisé et moins fréquent.- Le compartiment hydr...,"971,90€"
Réfrigérateur Combiné  KDV58VL30  Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kdv58vl30-classe-a-acier-inoxydable-3489.html,"- Ce réfrigérateur-congélateur d'un volume net de 510 litres affiche l'écolabel A++. Peu énergivore, il consommera en moyenne tout au long de l'année 25 % d'énergie en moins qu'un appareil appartenant à la classe A. - L'emplacement baptisé CrisperBox avec contrôle d'humidité a été spécialement conçu pour le stockage des aliments frai...","802,00€"
Réfrigérateur Combiné  KG49NAI22  Classe A+ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-kg49nai22-classe-a-acier-inoxydable-1571.html,Autonomie de 16h pour garder la qualité de vos produits même lors d'une panne d'électricitéClasse  énergétique A+ ce qui en fait un appareil très économe en énergie électrique.Systéme Multi-airflow pour une diffusion uniforme de l'air froid sur l'ensemble du compartiment réfrigérateur. Vous pourrez ranger vos denrées où vous le...,"1148,73€"
Réfrigérateur Combiné  KIV34X20  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kiv34x20-classe-a-2065.html,"Autonomie de 16 heures en cas de coupure d'électricité. Ceci pour assurer le maintien de la qualité de vos denrées alimentaires.Classe climatique SN-ST : ce modèle fonctionne correctement lorsqu'il est installé dans un local soumis à une température ambiante variant de +10°C à +38°C.Classe énergétique A+, la note la plus haute sur une...","600,12€"
Réfrigérateur Combiné  BFC3852BW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/brandt/refrigerateur-combine-bfc3852bw-classe-a-blanc-3953.html,"- Réfrigérateur avec congélateur d'une capacité totale nette de 288 litres embraquant le procédé du Froid brassé. Baptisée également Froid dynamique, cette technologie assure une température homogène au sein des deux zones de réfrigération. Résultat, l'absence de givre sur les parois et la possibilité de garder certains aliments frai...","429,00€"
Rosières Réfrigérateur Rosières RBOP 174  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/rosieres/rosieres-refrigerateur-rosieres-rbop-174-classe-a-blanc-683.html,"Classe d'efficacité énergétique A : ce modèle consomme très peu d'énergie. Cet appareil vous permettra de réaliser une importante économie énergétique de 25 % en moyenne. Sur le système de notation de A à G, cette note est la plus élevée.Réfrigérateur de type table top. Ce réfrigérateur de par sa petite taille peut faci...","331,88€"
Réfrigérateur  BFL2232SW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/brandt/refrigerateur-bfl2232sw-classe-a-blanc-3401.html,"- Ce frigo dispose d’une capacité totale nette de 239 litres et une puissance de 90 watts.- Bénéficiant de la classe climatique ST, ce frigo doit être entreposé dans un lieu où la température oscille au jour le jour entre 18 et 38 °C.- La technologie employée pour la réfrigération des aliments est le froid statique. Pour une conservati...","370,70€"
Réfrigérateur  KIR18X30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-kir18x30-classe-a-3951.html,"- Réfrigérateur encastrable d'un volume net de 151 litres présentant la classe énergétique A++. résultat, une consommation annuelle en kilowattheures ne dépassant pas les 100 kWh. - Les aliments seront conservés par le procédé du Froid Statique. Connu également sous le nom du Froid « traditionnel », ce dernier conservera d'une très bo...","478,90€"
Réfrigérateur  KI 81 RAD 30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki-81-rad-30-classe-a-3580.html,"- Peu énergivore, ce réfrigérateur affiche l'écolabel A++. Résultat, en moyenne, il consommera en moyenne 40 % d'électricité en moins qu'un appareil appartenant à la classe A.- Présentant un volume utilise de 316 litres, cet appareil présente le système de réfrigération powerVentilation qui assure une meilleure ventilation du froid ave...","732,42€"
Réfrigérateur Combiné  FRT27102WA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/faure/refrigerateur-combine-frt27102wa-classe-a-blanc-3551.html,"- Réfrigérateur deux portes d’un volume total de 267 litres bénéficiant de la classe énergétique A+ qui lui autorisera par an un coût d’utilisation de 30 euros.- Cet appareil bénéficie de la technologie Space+. Ainsi, il propose un maximum de place pour ranger les aliments dans des dimensions standards. - L’espace de rangement baptis...","375,00€"
Réfrigérateur  FRA25600WA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-fra25600wa-classe-a-blanc-3545.html,"- Ce réfrigérateur propose un volume utile de 240 litres et l'écolabel A+ qui lui permettra d'économiser en moyenne 20 à 25 % d'énergie en moins qu'un appareil de classe inférieure. - Bénéficiant de la technologie Space+, ce frigo présente une très grande capacité de stockage. Résulta, vous n'aurez plus à faire vos courses tous les de...","349,58€"
Réfrigérateur  K1554X8  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/neff/refrigerateur-k1554x8-classe-a-3850.html,- Ce réfrigérateur combiné intégrable d'une capacité totale nette de 204 litres bénéficie de la classe énergétique A++ lui permettant d'être en moyenne 35 % moins énergivore qu'un frigo affichant la classe A. Consommation annuelle estimée à 176 kilowattheures.- Le bac Fresh Air a été conçu pour conserver aux mieux vos légumes. Par ...,"523,04€"
Réfrigérateur  KI72LAD30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-ki72lad30-classe-a-4423.html,"- Réfrigérateur encastrable, idéal pour ceux qui souhaitent harmoniser lintérieur de leur cuisine en intégrant tous les équipements électroménagers dans un mobilier dédié.- Réfrigérateur de classe A++ qui permet de réduire la consommation dénergie de 40 % par rapport à un appareil de classe A+. Des économies sur la facture éner...","760,68€"
Réfrigérateur Combiné  WTE3113A+W  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-wte3113a-w-classe-a-4687.html,"- Ce réfrigérateur combiné intègre un système de dégivrage automatique et vous évite ainsi la corvée de dégivrage.- Ses 3 clayettes en verre assureront une conservation optimale de vos denrées. Elles sont en effet faciles à nettoyer, ce qui empêche la prolifération des microbes.- Faites baisser vos factures d'électricité avec ce mod�...","442,00€"
Réfrigérateur  KIL8AF30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-kil8af30-classe-a-4313.html,- Réfrigérateur congélateur encastrable pour s'intégrer parfaitement dans les meubles de votre cuisine.- Classe énergétique A++ pour ne consommer que 211 kWh/an. Vous pourrez ainsi réaliser des économies notables sur votre facture d'électricité annuelle.- HydroFresh pour multiplier par deux le temps de conservation de vos aliments frais....,"650,72€"
Réfrigérateur  KI41RAD30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki41rad30-classe-a-4425.html,"- Réfrigérateur encastrable, idéal pour préserver une certaine harmonie dans le décor de la cuisine. En effet, il peut être placé dans le même mobilier qui a servi à accueillir vos autres équipements électroménagers.- Réfrigérateur possédant un volume total de 214 litres, idéal pour une famille de 04 personnes.- Clayettes en verre s...","586,74€"
Réfrgérateur  KI42LAD30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrgerateur-ki42lad30-classe-a-4426.html,"- Réfrigérateur encastrable sous plan, ainsi il sintègrera parfaitement dans le décor de votre cuisine.- Avec une capacité totale de 196 litres, ce modèle satisfera pleinement les besoins dun couple.- Pouvoir de congélation : le compartiment freezer permet de congeler facilement 2 kilogrammes daliments en 24 heures.- Autonomie en cas d...","927,40€"
Réfrigérateur  VVIR2420  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/viva/refrigerateur-vvir2420-classe-a-4676.html,"- Ce modèle présente de très nombreux accessoires pour un rangement des plus efficaces. En plus dun grand bac à fruits et légumes, vous pouvez moduler les étagères de rangement selon vos besoins grâce aux 6 clayettes amovibles qui sont disponibles. Au niveau de la porte, quatre balconnets offrent également des espaces supplémentaires à...","420,14€"
Réfrigérateur Combiné Dd2341,https://www.quelfrigo.com/refrigerateur-avec-congelateur/california/refrigerateur-combine-dd2341-4326.html,"- Réfrigérateur combiné à pose libre, simplifiant sa mise en place, car il ne nécessite aucun aménagement particulier. Il est possible de le placer à nimporte quel endroit, et il suffit de prendre en considération ses dimensions. Sagissant dun modèle combiné, le congélateur est placé en dessous, un aménagement assez pratique.- Au...","271,66€"
Réfrigérateur  ERN3214AOW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-ern3214aow-classe-a-blanc-4357.html,"- Ce réfrigérateur est un modèle encastrable de 319l, idéal pour une petite famille.- De catégorie A++, le fonctionnement de ce modèle utilise un minimum dénergie pour une consommation annuelle très raisonnable de 113Kwh.- En plus dêtre économique, ce modèle est aussi particulièrement silencieux avec un niveau sonore de 34dB qui con...","690,00€"
Réfrigérateur  FRG10880WA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-frg10880wa-classe-a-blanc-4364.html,"- Si vous navez pas de beaucoup despace en cuisine, ce modèle Table Top est fait pour vous. Avec ses 85cm de hauteur, il est généralement possible de le placer sous un plan de travail pour gagner de la place.- Pour organiser efficacement votre rangement, vous disposerez dun bac à fruits et légumes, de trois rangées de balconnets malins ...","180,03€"
Réfrigérateur  KIR41AF30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-kir41af30-classe-a-4576.html,"- Organisez de la meilleure façon le stockage de vos denrées grâce aux nombreux espaces de rangement disponibles sur ce modèle. Sans compter le bac à fruits et légumes, vous disposez de six niveaux de rangement en plus des balconnets sur la porte pour les petits éléments.- Dites adieu aux dégivrages laborieux de votre réfrigérateur. Ce m...","476,90€"
Réfrigérateur  KIL42AF30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-kil42af30-classe-a-4575.html,- Optimisez la conservation de vos aliments grâce à ce réfrigérateur qui est doté de la technologie la plus avancée en matière de répartition du froid. Le froid ventilé propulse de lair non humide de manière homogène dans le réfrigérateur. La formation de bactéries est donc très limitée pour une conservation plus longue des alimen...,"498,25€"
Réfrigérateur  KI22LAD30  Classe A++,https://www.quelfrigo.com/refrigerateur-top/siemens/refrigerateur-ki22lad30-classe-a-4670.html,"- Appréciez la discrétion de ce réfrigérateur qui ne dégage que 37 décibels de bruit même à plein régime.- Un compartiment congélateur de 16 litres est disponible sur ce modèle. De catégorie 4 étoiles, ce congélateur permet vraiment de surgeler des aliments facilement périssables comme la viande grâce à des températures pouvant de...","473,78€"
Réfrigérateur Combiné  VVIV3420  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/viva/refrigerateur-combine-vviv3420-classe-a-4678.html,"- Avec une largeur dà peine 54 cm, ce réfrigérateur sétend en hauteur pour offrir un volume de stockage de 274 litres tout en assurant un encombrement minimum dans la cuisine. Idéal pour un couple ne disposant que dun petit espace.- Profitez dune ergonomie bien étudiée pour accéder facilement et sans vous fatiguer à vos provisions...","593,32€"
Réfrigérateur  KIL72AF30  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-kil72af30-classe-a-blanc-4573.html,"- Minimisez lentretien nécessaire pour ce réfrigérateur grâce au froid ventilé qui va empêcher la formation de givre, ce qui permet donc déviter la corvée de dégivrage.- Le fonctionnement de ce modèle est particulièrement silencieux avec un niveau sonore de seulement 37 décibels. Il vous assurera un réel confort dutilisation.- Ra...","694,51€"
90L1WH Réfrigérateur avec compartiment freezer  90 litres  Ouverture  droite  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/klarstein/90l1wh-refrigerateur-avec-compartiment-freezer-90-litres-ouverture-droite-classe-a-5075.html,,"169,99€"
Minibar cave à vin 44L  Température réglable 3 niveaux  Ecran tactile   lasse,https://www.quelfrigo.com/refrigerateur+1+porte/klarstein/minibar-cave-a-vin-44l-temperature-reglable-3-niveaux-ecran-tactile-lasse-5076.html,,"237,99€"
Réfrigérateur  KI42FP60  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki42fp60-classe-a-5099.html,,"1844,32€"
Réfrigérateur  pose libre  largeur : 43 cm  profondeur : 52 cm  hauteur : 74 cm  70 litres  classe   blanc,https://www.quelfrigo.com/refrigerateur+1+porte/klarstein/refrigerateur-pose-libre-largeur-43-cm-profondeur-52-cm-hauteur-74-cm-70-litres-classe-blanc-5118.html,,"219,99€"
"HEAMKS12  Réfrigérateur  minibar avec porte transparente et chassis compact (0db, 24 litres, classe A)",https://www.quelfrigo.com/refrigerateur+1+porte/klarstein/heamks12-refrigerateur-minibar-avec-porte-transparente-et-chassis-compact-0db-24-litres-classe-a-5121.html,,"179,99€"
Réfrigérateur Combiné  KD42NVW20  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-kd42nvw20-classe-a-blanc-5130.html,KD42NVW20,"688,23€"
Réfrigérateur  KSV36BI30  Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-ksv36bi30-classe-a-acier-inoxydable-5141.html,,"1586,24€"
Réfrigérateur  CFL 050   Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/candy/refrigerateur-cfl-050-classe-a-blanc-5142.html,,"133,58€"
Réfrigérateur  CE1DL204E  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/continental+edison/refrigerateur-ce1dl204e-classe-a-5143.html,,"235,01€"
Réfrigérateur  CFO 050   Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/candy/refrigerateur-cfo-050-classe-a-blanc-5160.html,,"153,00€"
Réfrigérateur Combiné  KG36VXW30S  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-kg36vxw30s-classe-a-blanc-5177.html,,"466,36€"
Réfrigérateur  KI 31 RAD 30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki-31-rad-30-classe-a-5180.html,,"594,78€"
Réfrigérateur  KI3LAD30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki3lad30-classe-a-5181.html,,"594,78€"
Réfrigérateur Combiné  KI86NAD30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-ki86nad30-classe-a-5182.html,,"1437,27€"
Réfrigérateur Combiné  KGV33VL31S  Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kgv33vl31s-classe-a-acier-inoxydable-5184.html,,"465,61€"
Réfrigérateur combiné 307 litres  KG36VXI30S,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-307-litres-kg36vxi30s-5194.html,,"501,61€"
Réfrigérateur Cominé  KGV33VW31S  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-comine-kgv33vw31s-classe-a-blanc-5197.html,,"422,43€"
Combiné pose libre  KGV39VL31S,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/combine-pose-libre-kgv39vl31s-5198.html,,"523,98€"
Réfrigérateur Combiné  CCDS 5122   Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/candy/refrigerateur-combine-ccds-5122-classe-a-blanc-5199.html,,"285,00€"
Réfrigérateur  CCTOS 502WH  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/candy/refrigerateur-cctos-502wh-classe-a-blanc-5200.html,,"196,90€"
Réfrigérateur Combiné  RH57H90507F  Classe A+ Métal solide,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-combine-rh57h90507f-classe-a-metal-solide-5204.html,,"2012,00€"
Réfrigérateur Combiné  KGV39VW31S  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kgv39vw31s-classe-a-blanc-5208.html,,"493,98€"
Réfrigérateur  KSV36CL32  Classe A++ Finition inox,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-ksv36cl32-classe-a-finition-inox-5216.html,,"639,00€"
Réfrigérateur Combiné  KGE39BI41  Classe A+++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kge39bi41-classe-a-acier-inoxydable-5221.html,,"1016,23€"
Réfrigérateur Combiné  KGN39XI42  Classe A+++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kgn39xi42-classe-a-acier-inoxydable-5223.html,,"1281,14€"
Réfrigérateur  VVIL2420  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/viva/refrigerateur-vvil2420-classe-a-5229.html,,"410,51€"
Réfrigérateur  ARG 450/A+  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/whirlpool/refrigerateur-arg-450-a-classe-a-6265.html,,"415,00€"
Réfrigérateur  ARG 51/A+  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/whirlpool/refrigerateur-arg-51-a-classe-a-blanc-6266.html,,"359,53€"
Réfrigérateur table top intégrable 127 litres  FBA15021SA,https://www.quelfrigo.com/refrigerateur-top/faure/refrigerateur-table-top-integrable-127-litres-fba15021sa-6272.html,,"313,48€"
Réfrigérateur Combiné  KG36VVW33S  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-kg36vvw33s-classe-a-blanc-6274.html,,"491,00€"
Combiné pose libre  KGV36VL32S,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/combine-pose-libre-kgv36vl32s-6277.html,,"486,46€"
"Mini Taverna  Mini frigo  glacière électrique design chaudfroid pour canettes et petites bouteilles (4L, secteur ou allumecigare 12V, étagère et portetablette amovible)  blanc",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-taverna-mini-frigo-glaciere-electrique-design-chaudfroid-pour-canettes-et-petites-bouteilles-4l-secteur-ou-allumecigare-12v-etagere-et-portetablette-amovible-blanc-6376.html,Klarstein Mini Taverna frigo 4L -blanc Klarstein Mini Taverna frigo 4L -blanc,"56,99€"
Frigo Minibar 50L cier   Congélateur,https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/frigo-minibar-50l-cier-congelateur-6599.html,Frigo Minibar 50L Acier A + Congélateur Klarstein Frigo Minibar 50L Acier A + Congélateur Klarstein,"126,99€"
Réfrigérateur table top intégrable 146 litres  FBA15021SA,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-table-top-integrable-146-litres-fba15021sa-6647.html,Faure Faure   Fba 15021 Sa,"292,34€"
