title,link,description,price
Réfrigérateur  WM1552A+W  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-wm1552a-w-classe-a-blanc-10702.html,,"389,00€"
Réfrigérateur  porte intégrable  KIL24V24FF,https://www.quelfrigo.com/refrigerateur-encastrable/bosch/refrigerateur-porte-integrable-kil24v24ff-10726.html,,"388,57€"
Réfrigérateur  KIR24V24FF  Classe A+,https://www.quelfrigo.com/refrigerateur-encastrable/bosch/refrigerateur-kir24v24ff-classe-a-10783.html,,"375,10€"
Réfrigérateur 1P intégrable  ARG753/A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-1p-integrable-arg753-a-11308.html,,"460,00€"
Réfrigérateur  KSL20AR30  Classe A++ Rouge,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-ksl20ar30-classe-a-rouge-11368.html,"Refrigerateur armoire Bosch KSL20AR30Volume 157 L - Dimensions HxLxP : 127X66X65 cm - Classe A++ / Réfrigérateur à froid statique 141 L / Congélateur à froid statique 16 L / Design rétro années 50 - Charnières à droiteLe frigo vintage Bosch
KSL20AR30 rouge  vous replonge dans les années 50 avec son
design élégant aux formes
galbés...","1709,54€"
Rb29hsr3dww  Réfrigérateur Combiné,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/rb29hsr3dww-refrigerateur-combine-11702.html,"Refrigerateur congelateur en bas Samsung RB29HSR3DWWVolume 289 L - Dimensions HxLxP : 178x59.5x66.8 cm - A+ / Réfrigérateur à froid ventilé 213 L / Congélateur à froid ventilé sans givre) 76 L / Clayette coulissante EasySlide - Eclairage LEDLe réfrigérateur-congélateur Samsung RB29HSR3DWW
bénéficie du froid ventilé qui vous décharge d...","475,28€"
Réfrigérateur Combiné  RB30J3000BC  Classe A+ Noir,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb30j3000bc-classe-a-noir-11714.html,"Refrigerateur congelateur en bas Samsung RB30J3000BCVolume 311 L - Dimensions HxLxP : 178x59.5x66.8 cm - A+ / Réfrigérateur à froid ventilé 213 L / Congélateur à froid ventilé (sans givre) 98 L / Clayette coulissante EasySlide - Eclairage LEDCe réfrigérateur-congélateur Samsung RB30J3000BC de couleur
noire apportera une touche de modernit...","586,46€"
Réfrigérateur Combiné  RB30J3000SA  Classe A+ Métal gris,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb30j3000sa-classe-a-metal-gris-11717.html,"Refrigerateur congelateur en bas Samsung RB30J3000SA SILVERVolume 311 L - Dimensions HxLxP : 178x59.5x66.8 cm - A+ / Réfrigérateur à froid ventilé 213 L / Congélateur à froid ventilé (sans givre) 98 L / Clayette coulissante EasySlide - Eclairage LEDCe réfrigérateur-congélateur Samsung RB30J3000SA de
couleur silver apportera une touche de ...","516,65€"
Réfrigérateur Combiné  RB30J3000WW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb30j3000ww-classe-a-blanc-11718.html,"Refrigerateur congelateur en bas Samsung RB30J3000WWVolume 311 L - Dimensions HxLxP : 178x59.5x66.8 cm - A+ / Réfrigérateur à froid ventilé 213 L / Congélateur à froid ventilé (sans givre) 98 L / Clayette coulissante EasySlide - Eclairage LEDCe réfrigérateur-congélateur Samsung RB30J3000WW offre
une conservation optimale grâce au froid v...","481,15€"
Réfrigérateur Combiné  FBB28468SV  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/faure/refrigerateur-combine-fbb28468sv-classe-a-blanc-11785.html,Réfrigérateur congélateur bas - Encastrable - Volume 277L (202L+75L) - Froid brassé (réfrigérateur)- Froid statique (congélateur)- Low Frost - Classe énergétique A+ - Largeur 56 cm - Niveau sonore 36 dB(A) - 4 clayettes en verre  - Portes réversibles - Coloris blanc -,"514,00€"
Fdl250bs Réfrigérateur  Porte,https://www.quelfrigo.com/refrigerateur+1+porte/continental+edison/fdl250bs-refrigerateur-porte-11788.html,Réfrigérateur 1 porte - Tout Utile - 250 Litres - Froid brassé - Classe énergétique : A+ - Thermostat mécanique - 5 clayettes en verre - Silver - Garantie 2 ans pièces,"304,00€"
Réfrigérateur  OCEATT110E  Classe A+,https://www.quelfrigo.com/refrigerateur-avec-congelateur/oceanic/refrigerateur-oceatt110e-classe-a-11793.html,Réfrigérateur table top - Encastrable - 1 porte - Volume total : 110 L (97+13 L) - Froid statique - Classe énergétique A+ - Réfrigérateur : 2 clayettes réglables verre - Dégivrage auto - Congélateur haut : 4* - Capacité de congélation : 2 kg/24h - Autonomie : 10 h,"203,89€"
Réfrigérateur Combiné  RF56J9040SR  Classe A+ Inox véritable,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-combine-rf56j9040sr-classe-a-inox-veritable-11823.html,Réfrigérateur Américain SAMSUNG RF56J9040SR,"2278,00€"
Réfrigérateur Combiné  RB37J5000SA  Classe A+ Graphite métallisé,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb37j5000sa-classe-a-graphite-metallise-11838.html,"Refrigerateur congelateur en bas Samsung RB37J5000SA SILVERVolume 367 L - Dimensions HxLxP : 200.6x59.5x67.5 cm - A+ / Réfrigérateur à froid ventilé 269 L / Congélateur à froid ventilé 98 L / Compartiment Fresh ZoneLe réfrigérateur-congélateur Samsung RB37J5000 SA de
couleur silver est doté du froid
ventilé qui vous déch...","554,58€"
Réfrigérateur  ERT1501FOW3  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-ert1501fow3-classe-a-blanc-11970.html,"Refrigerateur sous plan Electrolux ERT1501FOW3Volume 136 L - Dimensions HxLxP : 85x55x61.2 cm -A+ / Réfrigérateur à froid statique 118 L / Congélateur à froid statique 18 L / Faible encombrement
 Le réfrigérateur sous plan Electrolux ERT1501AOW3 de couleur blanc jouit d'une
  largeur de 55 cm et d'une hauteur de 85 cm qui lui permet de trouv...","309,64€"
Arg855/A+ Réfrigérateur Encastrable,https://www.quelfrigo.com/refrigerateur+1+porte/whirlpool/arg855-a-refrigerateur-encastrable-11987.html,Réfrigérateur 1 porte encastrable WHIRLPOOL ARG855/A+,"360,88€"
Réfrigérateur Combiné  RAA 29  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/indesit/refrigerateur-combine-raa-29-classe-a-blanc-12043.html,"Efficacité énergétique A+ : 25% d'économie d'énergie par rapport à un modèle classe A.  Dimensions réduites de 55 cm de large, idéal pour les espaces restreints.  Clayettes en verre : hygiène optimale et simplicité d'entretien.  Volume utile total (l): 212  Dont congélateur (l): 41  Pouvoir de congélation (Kg) : 2kg/24h  Autonomie (h) ...","345,00€"
Réfrigérateur Combiné  RB37J5325WW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb37j5325ww-classe-a-blanc-12048.html,Réfrigérateur combiné SAMSUNG RB37J5325WW,"745,96€"
Réfrigérateur  ERN2011FOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-ern2011fow-classe-a-blanc-12050.html,Réfrigérateur 1 porte encastrable ELECTROLUX ERN2011FOW,"393,25€"
Réfrigérateur  FBA22021SA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-encastrable/faure/refrigerateur-fba22021sa-classe-a-blanc-12057.html,Encastrez votre réfrigérateur dans une niche et habillez le d'une porte aux couleurs de votre cuisine.,"365,38€"
Réfrigérateur  FBA22421SA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-fba22421sa-classe-a-blanc-12058.html,Réfrigérateur 1 porte encastrable FAURE FBA22421SAAvec freezer,"365,38€"
Cef3rv Refrigerateur  Porte Vintage,https://www.quelfrigo.com/refrigerateur-avec-congelateur/continental+edison/cef3rv-refrigerateur-porte-vintage-12060.html,Réfrigérateur 1 Porte - Volume total 311L (281+30) - Classe énergétique A+ - Froid brassé - Capacité de congélation 2 kg / 24h - Dégivrage automatique du réfrigérateur - Design Vintage - Coloris Rouge - Garantie 2 ans pièces - Pose libre -,"500,32€"
Réfrigérateur Combiné  CCDS 5142 WH  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/candy/refrigerateur-combine-ccds-5142-wh-classe-a-blanc-12076.html,,"291,76€"
Réfrigérteur  FRG16705WA  Clsse A+ Blnc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerteur-frg16705wa-clsse-a-blnc-12077.html,,"245,58€"
Réfrigérateur Combiné  RB37J5320SS  Classe A+ Inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb37j5320ss-classe-a-inox-12078.html,,"683,00€"
Réfrigérateur Combiné  DN156730DX  Classe A++ Inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-dn156730dx-classe-a-inox-12084.html,,"996,45€"
Réfrigérateur Combiné  RCSA365K31DS  Classe A++ Argenté(e),https://www.quelfrigo.com/refrigerateur-americain/beko/refrigerateur-combine-rcsa365k31ds-classe-a-argente-e-12085.html,,"492,00€"
Réfrigérateur Combiné  RB37J5320WW  Classe A+ Blanc neige,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb37j5320ww-classe-a-blanc-neige-12093.html,,"638,00€"
Table Top Et Bar  Df1161,https://www.quelfrigo.com/refrigerateur-top/california/table-top-et-bar-df1161-12100.html,,"159,54€"
Réfrigérateur Combiné  RCSA365K31DW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-rcsa365k31dw-classe-a-blanc-12101.html,,"426,00€"
Réfrigérateur  porte  ERF43AOX,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-porte-erf43aox-12103.html,,"619,74€"
Réfrigérateur  FRA40401WA  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-fra40401wa-classe-a-blanc-12105.html,Réfrigérateur 1 Porte tout utile FAURE FRA40401WA - Ré frigé rateur 1 porte Tout Utile - Dé givrage automatique - Froid brassé,"474,45€"
Réfrigérateur SMG FAB5LUJ  Classe  sthétique rétro,https://www.quelfrigo.com/refrigerateur+1+porte/smeg/refrigerateur-smg-fab5luj-classe-sthetique-retro-12115.html,,"942,00€"
Réfrigérateur  ERF4116AOX  Classe A++ Inox,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-erf4116aox-classe-a-inox-12121.html,,"636,12€"
Réfrigérateur  ERF4113AOW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-erf4113aow-classe-a-blanc-12122.html,,"564,39€"
Réfrigérateur Combiné  BFD5651BW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/brandt/refrigerateur-combine-bfd5651bw-classe-a-blanc-12132.html,"Type(s) de froid : Froid brassé, froid statiqueVolume utile total : 250 litresNombre d'étoiles du compartiment congélation : ****Type d'installation : Pose libreNiveau sonore maximum : 43 dBCouleur : BlancPortes réversibles : Oui","391,52€"
Réfrigérateur  CCTOS 205WH  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-top/candy/refrigerateur-cctos-205wh-classe-a-blanc-12134.html,,"201,90€"
Cedf3ov Refrigerateur  Porte Vintage,https://www.quelfrigo.com/refrigerateur-avec-congelateur/continental+edison/cedf3ov-refrigerateur-porte-vintage-12151.html,,"500,32€"
Réfrigérateur  ERF4116DOW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-erf4116dow-classe-a-blanc-12162.html,,"690,32€"
Réfrigérateur Combiné  EN3618MFX  Classe A++ Gris/inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-combine-en3618mfx-classe-a-gris-inox-12163.html,,"538,53€"
Réfrigérteur  portes  BFD5665BW Blnc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/brandt/refrigerteur-portes-bfd5665bw-blnc-12176.html,"Réfrigérateur 2 portes BRANDT, capacité 250L, froid brassé, régulation mécanique, fonction Dégivrage Automatique, 1 bac à glaçons","405,00€"
Réfrigérateur Américain  Rs7547bhcsp,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-americain-rs7547bhcsp-12178.html,"Refrigerateur americain Samsung RS7547BHCSP INOXVolume 532 L - Dimensions HxLxP : 178.9x91.2x69.2 cm - A+ / Réfrigérateur à froid ventilé 361 L / Congélateur à froid ventilé (sans givre) 171 L / Distributeur d'eau fraîche, glaçons, glace pilée
 Le réfrigérateur américain Samsung RS7547BHCSP dispose du 
 froid ventilé intégral qui ass...","1126,56€"
Réfrigérateur Combiné  BSNF 8152   Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-bsnf-8152-classe-a-blanc-12181.html,Réfrigérateur combiné WHIRLPOOL BSNF8152W,"508,58€"
Réfrigérateur Combiné  BSNF 9452 OX  Classe A++ Finition inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-bsnf-9452-ox-classe-a-finition-inox-12189.html,"Refrigerateur congelateur en bas Whirlpool BSNF9452OX INOXVolume 346 L - Dimensions HxLxP : 201.5x59.5x65.5 cm - A++ / Réfrigérateur à froid ventilé 252 L / Congélateur à froid ventilé 94 L / Technologie 6 ème Sens Fresh Control
 Le réfrigérateur-congélateur 
 Whirlpool BSNF9452OX allie design et performance. Grâce à ses portes fines e...","752,18€"
Réfrigérateur  BK7725  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/beko/refrigerateur-bk7725-classe-a-blanc-12191.html,"Refrigerateur bar Beko BK7725Volume 46 L - Classe A+ / Réfrigérateur à froid statique 46 L / Clayette en verre / Joint antibactérien - Ultra compactCe réfrigérateur bar 
BEKO BK7725 est idéal pour une petite cuisine ou dans un bureau.
 
 
Faible encombrement
 Grâce à ses dimensions réduites, ce réfrigérateur s'intégrera facilement dans...","140,90€"
Bsnf8131ox Inox Refrigerateur Congelateur En Bas,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/bsnf8131ox-inox-refrigerateur-congelateur-en-bas-12192.html,"Refrigerateur congelateur en bas Whirlpool BSNF8131OX INOXVolume 319 L - Dimensions HxLxP : 188.5x59.5x65.5 cm - A+ / Réfrigérateur à froid ventilé 222 L / Congélateur à froid ventilé 97 L / 6ème Sens Fresh control
 Le réfrigérateur-congélateur Whirlpool 
 BSNF8131OX est doté de la technologie Fresh control 6ème sens pour une longue co...","676,14€"
Combiné  BSNF8101W,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/combine-bsnf8101w-12193.html,"Refrigerateur congelateur en bas Whirlpool BSNF8101WVolume 319 L - Dimensions HxLxP : 188.5x59.5x65.5 cm - A+ / Réfrigérateur à froid ventilé 222 L / Congélateur à froid ventilé 97 L / 6 ème sens Fresh Control
 Le réfrigérateur-congélateur Whirlpool 
 BSNF8101W est doté de la technologie Fresh control 6ème sens pour une longue conserva...","535,32€"
Réfrigérateur combiné  RB36J8215SR/EF,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/refrigerateur-combine-rb36j8215sr-ef-12196.html,"Refrigerateur congelateur en bas Samsung RB36J8215SR INOXVolume 357 L - Dimensions HxLxP : 201.7x59.5x59 cm - A++ / Réfrigérateur à froid ventilé 247 L / Congélateur à froid ventilé 110 L / Intégration possible entre des meubles
 Le réfrigérateur-congélateur Samsung RB36J8215SR INOX est doté du
  froid ventilé qui vous décharge de la ...","819,00€"
Réfrigérateur Combiné  BLFV8121OX  Classe A+ Inox optique,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-blfv8121ox-classe-a-inox-optique-12214.html,,"448,25€"
Réfrigérateur Combiné  BLF5001OX  Classe A+ Inox optique,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-blf5001ox-classe-a-inox-optique-12267.html,Classe énergétique A+ : 25% d'économie d'énergie par rapport à un modèle classe A.  Dimensions réduites par une intégration parfaite même dans les petites cuisines.  Eclairage intérieur LED.  Appareil silencieux : seulement 38 dB(A).  Volume utile total (l): 271  Dont congélateur (l): 74  Pouvoir de congélation (Kg) : 5kg/24h  Autonomie...,"359,11€"
Réfrigérateur Combiné  BLFV 8121   Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-blfv-8121-classe-a-blanc-12278.html,,"464,86€"
Réfrigérateur Combiné  RDSA310M30W  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-rdsa310m30w-classe-a-blanc-12280.html,,"361,99€"
Combiné  RB38J7215SA,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/combine-rb38j7215sa-12286.html,,"729,00€"
Réfrigérateur Combiné  EN3458MFX  Classe A++ Gris/inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-combine-en3458mfx-classe-a-gris-inox-12289.html,,"654,80€"
Réfrigérateur Combiné  KAG90AI20  Classe A+ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-americain/bosch/refrigerateur-combine-kag90ai20-classe-a-acier-inoxydable-12297.html,"Réfrigérateur américain BOSCH, capacité 522L, No-frost, régulation électronique, clayettes en verres, 3 tiroirs, distributeur en façade, bar réfrigéré","1535,90€"
Réfrigérateur Combiné  BFC5555GR  Classe A+ Rouge/gris,https://www.quelfrigo.com/refrigerateur-avec-congelateur/brandt/refrigerateur-combine-bfc5555gr-classe-a-rouge-gris-12313.html,"Refrigerateur congelateur en bas Brandt BFC5555GRVolume 189 L - Dimensions HxLxP : 155x57.5x56.5 cm - A+ / Réfrigérateur à froid statique 134 L / Congélateur à froid statique 55 L / Finition miroir rouge
 Ce réfrigérateur-congélateur 
 Brandt BFC5555GR offre un design moderne grâce à son revêtement en verre rouge.


  


  


 Design


 ...","432,85€"
Réfrigérateur Combiné  KAD90VI30  Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-americain/bosch/refrigerateur-combine-kad90vi30-classe-a-acier-inoxydable-12320.html,,"1813,90€"
Réfrigérateur Combiné  KI86VVS30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-ki86vvs30-classe-a-12327.html,Réfrigérateur combiné encastrable SIEMENS KI86VVS30,"577,68€"
Réfrigérateur  RSNE445E33X  Classe A++ Inox,https://www.quelfrigo.com/refrigerateur+1+porte/beko/refrigerateur-rsne445e33x-classe-a-inox-12345.html,,"594,00€"
Réfrigérateur Combiné  CN161220D  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-cn161220d-classe-a-blanc-12363.html,Le réfrigérateur-congélateur Beko CN161220D est doté d'une grande capacité de 552 litres qui vous permet de stocker une quantité importante d'aliments. Il est doté du froid ventilé : plus besoin de dégivrer votre congélateur et les aliments ne collent plus entre eux. Ce réfrigérateur combiné est équipé d'un distributeur d'eau et d'un...,"702,00€"
Réfrigérateur Combiné  RCSA400S  Classe A+ Argenté(e),,,"381,48€"
Cefc318rv Réfrigérateur Combiné Vintage,,,"567,32€"
Réfrigérateur Combiné  ART 9811/A++ SF  Classe A++ Inox,https://www.quelfrigo.com/refrigerateur-encastrable/whirlpool/refrigerateur-combine-art-9811-a-sf-classe-a-inox-12396.html,"Refrigerateur congelateur encastrable Whirlpool ART9811A++SFVolume 308 L - Classe A++ (314 kWh/an) / Réfrigérateur brassé - Congélateur statique / Hauteur 193.5 cm (niche 194 à 195 cm) / Fixation de l'habillage sur glissières
 Le réfrigérateur-congélateur intégrable 
 Whirlpool ART9811A++SF bénéficie de la technologie 6ème sens pour un...","754,28€"
Réfrigérateur Combiné  KGV36VW32S  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kgv36vw32s-classe-a-blanc-12437.html,,"465,98€"
Réfrigérateur  portes  TAA5S,https://www.quelfrigo.com/refrigerateur-avec-congelateur/indesit/refrigerateur-portes-taa5s-12459.html,Réfrigérateur-congélateur 415 L Indesit TAA 5 S- Capacité totale 415 L- Classe A+- Revêtement Hygiène Contrôle- Largeur 70 cm- Coloris SilverLe réfrigérateur-congélateur Indesit TAA 5 S est doté du revêtement Hygiène Contrôle. Il constitue une véritable barrière à la prolifération des bactéries. Grâce à une pellicule spéciale ...,"377,98€"
Réfrigérateur  ERN1302FOW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-encastrable/electrolux/refrigerateur-ern1302fow-classe-a-blanc-12462.html,"Réfrigérateur 1 porte Tout utile ELECTROLUX, capacité 127L, froid statique, fonction Dégivrage Automatique, compartiments 4*15L, régulation mécanique","339,00€"
Réfrigérateur  CRU 160   Classe A+,https://www.quelfrigo.com/refrigerateur-top/candy/refrigerateur-cru-160-classe-a-12465.html,,"377,78€"
Réfrigérateur Compact 47 Litres  Compartiment Congélation  Classe A+,,,"138,72€"
Réfrigérateur Combiné  RCNE520E31DW  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-rcne520e31dw-classe-a-blanc-12491.html,,"596,90€"
Réfrigérateur Combiné  RCNE520E31DS  Classe A++ Argenté(e),https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-rcne520e31ds-classe-a-argente-e-12497.html,"Refrigerateur congelateur en bas Beko RCNE520E31DS SILVERVolume 450 L - Dimensions HxLxP : 192x70.4x70.1 cm - A++ / Réfrigéateur à froid ventilé 325 L / Congélateur à froid ventilé 125 L / Distributeur d'eau fraîche en façadeCe réfrigérateur congélateur Beko RCNE520E31DS est doté du 
froid ventilé qui assure une température constante...","799,00€"
Table Top Et Bar  Top136a,,,"225,00€"
Réfrigérateur Combiné  LI80 FF2 S   Classe A++ Argenté(e),https://www.quelfrigo.com/refrigerateur-avec-congelateur/indesit/refrigerateur-combine-li80-ff2-s-classe-a-argente-e-12530.html,,"460,00€"
Réfrigérateur américain  RFG23UERS,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-americain-rfg23uers-12532.html,"Refrigerateur americain Samsung RFG23UERSVolume 520 L - Dimensions HxLxP : 177,4x90,8x71,2 cm - A+ / Réfrigérateur double porte à froid ventilé 396 L / Congélateur à froid ventilé 124 L / Distributeur eau, glaçons et glace pilée - Eclairage LEDEspace et modularité!
  
  Ce réfrigérateur américain est doté du 
froid ventilé assurant u...","1786,90€"
Réfrigérateur Combiné  GNE134630X  Classe A++ Inox,https://www.quelfrigo.com/refrigerateur-americain/beko/refrigerateur-combine-gne134630x-classe-a-inox-12544.html,"Refrigerateur americain Beko GNE134630X INOXVolume 522 L - Dimensions HxLxP : 182x92x72 cm - A++ / Réfrigérateur à froid ventilé 373 L / Congélateur à froid ventilé 149 L / Distributeur d'eau et fabrique de glaçons - Mini Bar
 Le réfrigérateur Multi Portes Beko GNE134630X INOX dispose du 
 froid ventilé intégral qui assure une températ...","1261,73€"
Réfrigérateur  Porte Intégrable  Pantographe 200l A+ Drs24j,https://www.quelfrigo.com/refrigerateur+1+porte/de+dietrich/refrigerateur-porte-integrable-pantographe-200l-a-drs24j-12548.html,"Réfrigérateur 1 porte Tout utile DE DIETRICH, capacité 200L, froid brassé, fonction Dégivrage Automatique, compartiments 4*17L, régulation mécanique","579,80€"
Réfrigérateur Combiné  BSNF 8121 OX  Classe A+ Inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-bsnf-8121-ox-classe-a-inox-12556.html,"Type:Congélateur en basCapacité:Capacité 316 litresFonctionnalité:Acier inoxydable, Avec congélateurInstallation:Pose libreCatégorie de réfrigérateur:Réfrigérateur-congélateur","589,00€"
Réfrigérateur multiportes  RF62QEPN,https://www.quelfrigo.com/refrigerateur-americain/samsung/refrigerateur-multiportes-rf62qepn-12572.html,Réfrigérateur 3 portes SAMSUNG RF62HEPNLes plus produits :Capacité nette 452 LFroid ventiléClasse énergétique A+Eclairage LEDTwin Cooling SystemCongélateur avec tiroirs multi niveauxLe TWIN COOLING SYSTEM dont est paré ce réfrigérateur SAMSUNG gère indépendamment le réfrigérateur et le congélateur : un seul compresseur alimente chaqu...,"1282,90€"
Réfrigérateur Combiné  EJN2710AOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-encastrable/electrolux/refrigerateur-combine-ejn2710aow-classe-a-blanc-12604.html,"Réfrigérateur 2 porte encastrable ELECTROLUX, capacité 268L (218 + 50), froid brassé, fonction Dégivrage Automatique, régulation mécanique","496,58€"
Réfrigérateur Combiné  HB14FMAA  Classe A+ Aluminium,https://www.quelfrigo.com/refrigerateur-americain/haier/refrigerateur-combine-hb14fmaa-classe-a-aluminium-12619.html,Tiroirs de congélation à accès direct  Sytème de froid ventilé  Affichage digital en façade de la température au degrès près  Volume utile total (l): 382 L  Dont congélateur (l): 108 L  Pouvoir de congélation (Kg) : 10 kg/24h  Autonomie (h) : 10 h  Froid : ventilé  Clayettes : verre trempé  C.E. : 350 kWh/an  Efficacité énergie : A+ ...,"590,21€"
Réfrigérateur Combiné  LI7 FF2 S   Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/indesit/refrigerateur-combine-li7-ff2-s-classe-a-acier-inoxydable-12661.html,"Refrigerateur congelateur en bas Indesit LI7 FF2 S B SILVERVolume 278 L - Dimensions HxLxP : 178x60x63 cm - A++ / Réfrigérateur à froid brassé 188 L / Congélateur à froid ventilé 90 L / Tiroir Flexi Box
 Ce réfrigérateur congélateur 
 Indesit LI7 FF2 S B offre flexibilité et conservation optimale pour vos aliments. 


  


 Froid brassé...","486,62€"
Réfrigérateur Combiné  DSA28021S  Classe A+ Argenté(e),https://www.quelfrigo.com/refrigerateur-avec-congelateur/beko/refrigerateur-combine-dsa28021s-classe-a-argente-e-12681.html,Réfrigérateur 2 portes BEKO DSA28021S,"341,00€"
Réfrigérateur  porte 22 litres  SSA2542S,https://www.quelfrigo.com/refrigerateur+1+porte/beko/refrigerateur-porte-22-litres-ssa2542s-12723.html,"Grâce à un compartiment séparé 4 étoiles, congelez vos aliments et conservez les jusqu'à 1 an.Ce réfrigérateur est équipé de joints de porte antibactériens qui empêchent la prolifération des bactéries et allongent ainsi leur durée de vie.Caractéristiques GénéralesVolume brut (litres) 233Volume net (litres) 221dont réfrigérateur ...","309,20€"
Réfrigérateur Combiné  KG39NAI45  Classe A+++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/siemens/refrigerateur-combine-kg39nai45-classe-a-acier-inoxydable-12732.html,Refrigerateur congelateur en bas Siemens KG39NAI45Volume 366 L - Dimensions HxLxP : 203x60x66 cm - A+++  Réfrigérateur à froid ventilé 279 L  Congélateur à froid ventilé 87 L  Eclairage LED,"1280,11€"
Electronics Réfrigérateur Combiné  Electronics GSL6611PS  Classe A+ Inox platiné,https://www.quelfrigo.com/refrigerateur-americain/lg/electronics-refrigerateur-combine-electronics-gsl6611ps-classe-a-inox-platine-12733.html,"Refrigerateur americain Lg GSL6611PSVolume 601 L - Dimensions HxLxP : 179x91.2x73.8 cm - A+  Réfrigérateur à froid ventilé 405 L  Congélateur à froid ventilé 196 L  Distributeur d'eau, glaçons et glace pilée","1066,27€"
Réfrigérateur  ERN2012BO  Classe A++ Blanc,,,"394,78€"
Réfrigérateur Combiné  OCEA2DT70W  Classe A+ Blanc,,,"184,00€"
